../dc/data_collector/DataCollectorManager3.o, 135.3513513513513513513
../dc/data_collector/DataCollectorManager2.o, 173.4444444444444444444
../dc/data_collector/DataCollectorManager4.o, 185.96
../dc/data_collector/DataCollectorManager3.o, 143.71875
../dc/data_collector/DataCollectorManager3.o, 150.3636363636363636363
../dc/data_collector/DataCollectorManager3.o, 155.0645161290322580645
../dc/data_collector/DataCollectorManager3.o, 153.9032258064516129032
../dc/data_collector/DataCollectorManager3.o, 131.0285714285714285714
../dc/data_collector/DataCollectorManager3.o, 160.9677419354838709677
../dc/data_collector/DataCollectorManager3.o, 134.7941176470588235294
../dc/data_collector/DataCollectorManager3.o, 141.7714285714285714285
../dc/data_collector/DataCollectorManager3.o, 141.7142857142857142857
../dc/data_collector/DataCollectorManager3.o, 139.6060606060606060606
../dc/data_collector/DataCollectorManager3.o, 155.25
../dc/data_collector/DataCollectorManager3.o, 143.40625
../dc/data_collector/DataCollectorManager3.o, 134.0
../dc/data_collector/DataCollectorManager3.o, 137.4722222222222222222
../dc/data_collector/DataCollectorManager3.o, 127.3055555555555555555
../dc/data_collector/DataCollectorManager3.o, 137.3428571428571428571
../dc/data_collector/DataCollectorManager3.o, 158.7666666666666666666
../dc/data_collector/DataCollectorManager3.o, 145.7058823529411764705
../dc/data_collector/DataCollectorManager3.o, 142.6875
../dc/data_collector/DataCollectorManager3.o, 134.1081081081081081081
../dc/data_collector/DataCollectorManager3.o, 141.8285714285714285714
../dc/data_collector/DataCollectorManager3.o, 148.7419354838709677419
../dc/data_collector/DataCollectorManager3.o, 137.9444444444444444444
../dc/data_collector/DataCollectorManager3.o, 159.0
../dc/data_collector/DataCollectorManager3.o, 146.0882352941176470588
../dc/data_collector/DataCollectorManager3.o, 144.96875
../dc/data_collector/DataCollectorManager3.o, 144.3428571428571428571
../dc/data_collector/DataCollectorManager3.o, 124.7297297297297297297
../dc/data_collector/DataCollectorManager3.o, 200.16
../dc/data_collector/DataCollectorManager3.o, 148.6451612903225806451
../dc/data_collector/DataCollectorManager3.o, 167.7
../dc/data_collector/DataCollectorManager3.o, 144.0625
../dc/data_collector/DataCollectorManager3.o, 137.6666666666666666666
../dc/data_collector/DataCollectorManager3.o, 143.625
../dc/data_collector/DataCollectorManager3.o, 137.3888888888888888888
../dc/data_collector/DataCollectorManager3.o, 143.34375
../dc/data_collector/DataCollectorManager3.o, 130.5789473684210526315
../dc/data_collector/DataCollectorManager3.o, 155.125
../dc/data_collector/DataCollectorManager3.o, 179.9615384615384615384
../dc/data_collector/DataCollectorManager3.o, 397.25
, -15581492618384294731.3374607431768211456
, -15581492618384294731.3374607431768211456
