[18:0:58:298] 14
[18:0:58:313] 14
[18:0:58:323] 10
[18:0:58:333] 9
[18:0:58:343] 9
[18:0:58:355] 11
[18:0:58:365] 10
[18:0:58:382] 16
[18:0:58:428] 46
[18:0:58:436] 7
[18:0:58:574] 15
[18:0:58:584] 9
[18:0:58:592] 8
[18:0:58:600] 8
[18:0:58:609] 8
[18:0:58:617] 8
[18:0:58:626] 8
[18:0:58:636] 9
[18:0:58:646] 9
[18:0:58:654] 7
[18:0:58:790] 15
[18:0:58:800] 10
[18:0:58:809] 8
[18:0:58:818] 8
[18:0:58:827] 8
[18:0:58:836] 8
[18:0:58:845] 8
[18:0:58:854] 8
[18:0:58:864] 10
[18:0:58:873] 9
[18:0:59:8] 15
[18:0:59:17] 9
[18:0:59:26] 8
[18:0:59:35] 8
[18:0:59:44] 8
[18:0:59:53] 9
[18:0:59:62] 9
[18:0:59:71] 8
[18:0:59:81] 10
[18:0:59:90] 9
[18:0:59:223] 13
[18:0:59:233] 10
[18:0:59:241] 7
[18:0:59:250] 8
[18:0:59:259] 8
[18:0:59:268] 8
[18:0:59:277] 8
[18:0:59:286] 8
[18:0:59:295] 8
[18:0:59:305] 9
[18:0:59:441] 16
[18:0:59:453] 12
[18:0:59:464] 10
[18:0:59:473] 9
[18:0:59:483] 10
[18:0:59:491] 8
[18:0:59:501] 10
[18:0:59:510] 8
[18:0:59:520] 9
[18:0:59:528] 7
[18:0:59:661] 15
[18:0:59:670] 9
[18:0:59:680] 9
[18:0:59:691] 10
[18:0:59:702] 10
[18:0:59:712] 9
[18:0:59:721] 8
[18:0:59:732] 10
[18:0:59:744] 12
[18:0:59:752] 8
[18:0:59:889] 15
[18:0:59:899] 9
[18:0:59:908] 8
[18:0:59:918] 9
[18:0:59:930] 11
[18:0:59:939] 9
[18:0:59:951] 11
[18:0:59:960] 9
[18:0:59:971] 10
[18:0:59:980] 8
[18:1:0:114] 13
[18:1:0:123] 8
[18:1:0:133] 10
[18:1:0:140] 7
[18:1:0:154] 13
[18:1:0:167] 13
[18:1:0:175] 8
[18:1:0:186] 10
[18:1:0:194] 7
[18:1:0:203] 9
[18:1:0:338] 16
[18:1:0:347] 8
[18:1:0:357] 9
[18:1:0:366] 8
[18:1:0:377] 10
[18:1:0:386] 8
[18:1:0:394] 8
[18:1:0:402] 8
[18:1:0:411] 8
[18:1:0:419] 7
[18:1:0:552] 14
[18:1:0:562] 9
[18:1:0:570] 7
[18:1:0:579] 8
[18:1:0:589] 9
[18:1:0:597] 8
[18:1:0:606] 8
[18:1:0:616] 9
[18:1:0:625] 9
[18:1:0:634] 8
[18:1:0:769] 15
[18:1:0:778] 8
[18:1:0:788] 9
[18:1:0:797] 9
[18:1:0:805] 8
[18:1:0:815] 9
[18:1:0:823] 7
[18:1:0:832] 8
[18:1:0:841] 8
[18:1:0:851] 9
[18:1:0:985] 14
[18:1:0:995] 9
[18:1:1:2] 7
[18:1:1:11] 8
[18:1:1:21] 9
[18:1:1:29] 8
[18:1:1:38] 8
[18:1:1:48] 9
[18:1:1:57] 8
[18:1:1:66] 9
[18:1:1:200] 15
[18:1:1:210] 9
[18:1:1:218] 7
[18:1:1:226] 7
[18:1:1:235] 8
[18:1:1:243] 7
[18:1:1:252] 9
[18:1:1:261] 9
[18:1:1:269] 8
[18:1:1:278] 8
[18:1:1:416] 15
[18:1:1:425] 9
[18:1:1:434] 8
[18:1:1:443] 8
[18:1:1:453] 10
[18:1:1:463] 9
[18:1:1:471] 8
[18:1:1:480] 8
[18:1:1:489] 8
[18:1:1:498] 8
[18:1:1:633] 14
[18:1:1:642] 8
[18:1:1:651] 8
[18:1:1:659] 7
[18:1:1:668] 8
[18:1:1:677] 8
[18:1:1:686] 8
[18:1:1:695] 8
[18:1:1:704] 9
[18:1:1:714] 9
[18:1:1:848] 14
[18:1:1:858] 9
[18:1:1:867] 8
[18:1:1:877] 10
[18:1:1:886] 9
[18:1:1:896] 9
[18:1:1:905] 8
[18:1:1:913] 8
[18:1:1:922] 8
[18:1:1:931] 9
[18:1:2:66] 14
[18:1:2:76] 9
[18:1:2:85] 8
[18:1:2:94] 8
[18:1:2:103] 9
[18:1:2:112] 8
[18:1:2:121] 8
[18:1:2:129] 8
[18:1:2:140] 10
[18:1:2:149] 9
[18:1:2:282] 14
[18:1:2:292] 9
[18:1:2:301] 8
[18:1:2:309] 7
[18:1:2:318] 8
[18:1:2:328] 9
[18:1:2:338] 9
[18:1:2:346] 8
[18:1:2:355] 8
[18:1:2:365] 9
[18:1:2:501] 16
