[23:3:35:230] 1545
[23:3:35:345] 14
[23:3:35:461] 15
[23:3:35:577] 15
[23:3:35:692] 14
[23:3:35:808] 15
[23:3:35:924] 15
[23:3:36:40] 16
[23:3:36:156] 15
[23:3:36:272] 15
[23:3:36:387] 14
[23:3:36:503] 15
[23:3:36:618] 15
[23:3:36:731] 12
[23:3:36:846] 14
[23:3:36:962] 15
[23:3:37:78] 15
[23:3:37:193] 14
[23:3:37:309] 15
[23:3:37:425] 15
[23:3:37:541] 15
[23:3:37:656] 14
[23:3:37:773] 16
[23:3:37:911] 37
[23:3:38:44] 33
[23:3:38:174] 29
[23:3:38:305] 30
[23:3:38:436] 30
[23:3:38:567] 31
[23:3:38:696] 28
[23:3:38:817] 20
[23:3:38:944] 26
[23:3:39:75] 30
[23:3:39:205] 29
[23:3:39:335] 29
[23:3:39:465] 29
[23:3:39:606] 40
[23:3:39:727] 20
[23:3:39:842] 15
[23:3:39:969] 27
[23:3:40:83] 13
[23:3:41:789] 1605
[23:3:41:921] 31
[23:3:42:35] 13
[23:3:42:145] 9
[23:3:42:259] 13
[23:3:42:373] 13
[23:3:42:511] 37
[23:3:42:660] 47
[23:3:42:774] 13
[23:3:42:886] 11
[23:3:43:1] 14
[23:3:43:111] 9
[23:3:43:225] 13
[23:3:43:338] 13
[23:3:43:451] 13
[23:3:43:580] 28
[23:3:43:698] 18
[23:3:43:807] 9
[23:3:43:923] 15
[23:3:44:36] 12
[23:3:44:149] 12
[23:3:44:262] 12
[23:3:44:378] 15
[23:3:44:497] 18
[23:3:44:611] 13
[23:3:44:723] 12
[23:3:44:835] 11
[23:3:44:946] 11
[23:3:45:58] 11
[23:3:45:171] 12
[23:3:45:325] 53
[23:3:45:454] 28
[23:3:45:599] 44
[23:3:45:729] 28
[23:3:45:867] 38
[23:3:46:9] 42
[23:3:46:153] 33
[23:3:46:284] 30
[23:3:46:413] 29
[23:3:46:545] 32
[23:3:46:667] 21
[23:3:46:779] 12
[23:3:46:898] 18
[23:3:47:63] 65
[23:3:48:696] 1532
[23:3:50:249] 1452
[23:3:51:805] 1455
[23:3:53:464] 1558
[23:3:54:994] 1429
[23:3:56:534] 1439
[23:3:58:85] 1451
[23:3:59:713] 1528
[23:4:1:442] 1628
[23:4:2:997] 1454
[23:4:3:108] 10
[23:4:3:221] 13
[23:4:3:334] 12
[23:4:3:447] 12
[23:4:3:561] 13
[23:4:3:674] 12
[23:4:3:787] 12
[23:4:3:904] 16
[23:4:4:17] 13
[23:4:4:130] 12
[23:4:4:243] 12
[23:4:4:357] 13
[23:4:4:470] 12
[23:4:4:584] 13
[23:4:4:697] 12
[23:4:4:810] 13
[23:4:4:923] 12
[23:4:5:36] 12
[23:4:5:150] 13
[23:4:5:263] 12
[23:4:5:377] 13
[23:4:5:490] 13
[23:4:5:603] 12
