[23:48:50:409] 1451
[23:48:50:524] 14
[23:48:50:639] 14
[23:48:50:754] 14
[23:48:50:869] 14
[23:48:50:984] 14
[23:48:51:99] 14
[23:48:51:215] 15
[23:48:51:330] 15
[23:48:51:445] 15
[23:48:51:560] 15
[23:48:51:675] 14
[23:48:51:790] 14
[23:48:51:905] 14
[23:48:52:23] 17
[23:48:52:138] 14
[23:48:52:254] 15
[23:48:52:369] 14
[23:48:52:484] 14
[23:48:52:599] 14
[23:48:52:714] 14
[23:48:52:829] 14
[23:48:52:944] 14
[23:48:53:59] 14
[23:48:53:176] 16
[23:48:53:293] 16
[23:48:53:408] 14
[23:48:53:523] 14
[23:48:53:638] 14
[23:48:53:755] 16
[23:48:53:870] 14
[23:48:53:985] 14
[23:48:54:100] 14
[23:48:54:215] 14
[23:48:54:330] 14
[23:48:54:445] 14
[23:48:54:560] 14
[23:48:54:676] 15
[23:48:54:792] 15
[23:48:54:906] 14
[23:48:55:21] 14
[23:48:55:136] 14
[23:48:55:252] 15
[23:48:55:368] 15
[23:48:55:484] 15
[23:48:55:599] 14
[23:48:55:714] 14
[23:48:55:829] 14
[23:48:55:944] 14
[23:48:56:59] 14
[23:48:56:174] 14
[23:48:56:290] 14
[23:48:56:405] 14
[23:48:56:520] 14
[23:48:56:635] 14
[23:48:56:750] 14
[23:48:56:866] 15
[23:48:56:981] 14
[23:48:57:96] 14
[23:48:57:211] 14
[23:48:57:325] 14
[23:48:57:440] 15
[23:48:57:555] 14
[23:48:57:670] 14
[23:48:57:784] 13
[23:48:57:899] 14
[23:48:58:14] 14
[23:48:58:129] 14
[23:48:58:245] 15
[23:48:58:360] 14
[23:48:58:476] 15
[23:48:58:593] 16
[23:48:58:708] 14
[23:48:58:823] 14
[23:48:58:938] 14
[23:48:59:53] 14
[23:48:59:168] 14
[23:48:59:283] 14
[23:48:59:398] 14
[23:48:59:513] 14
[23:48:59:628] 14
[23:48:59:743] 14
[23:48:59:859] 15
[23:48:59:974] 14
[23:49:0:90] 15
[23:49:0:205] 14
[23:49:0:320] 14
[23:49:0:435] 14
[23:49:0:550] 14
[23:49:0:665] 14
[23:49:0:780] 14
[23:49:0:895] 14
[23:49:1:10] 14
[23:49:1:125] 14
[23:49:1:240] 14
[23:49:1:355] 14
[23:49:1:470] 14
[23:49:1:585] 14
[23:49:1:700] 14
[23:49:1:815] 14
[23:49:1:930] 14
[23:49:2:45] 14
[23:49:2:160] 14
[23:49:2:275] 14
[23:49:2:390] 14
[23:49:2:505] 14
[23:49:2:620] 14
[23:49:2:735] 14
[23:49:2:851] 15
[23:49:2:966] 15
[23:49:3:81] 15
[23:49:3:196] 14
[23:49:3:311] 14
[23:49:3:426] 14
[23:49:3:541] 15
[23:49:3:656] 14
[23:49:3:771] 14
[23:49:3:887] 15
[23:49:4:2] 15
[23:49:4:117] 14
[23:49:4:232] 15
[23:49:4:347] 15
[23:49:4:462] 14
[23:49:4:577] 14
[23:49:4:692] 14
[23:49:4:807] 14
[23:49:4:922] 14
[23:49:5:37] 14
[23:49:5:152] 14
[23:49:5:267] 14
[23:49:5:382] 14
[23:49:5:497] 14
[23:49:5:612] 14
[23:49:5:727] 14
[23:49:5:842] 14
[23:49:5:957] 14
[23:49:6:72] 14
[23:49:6:187] 14
[23:49:6:303] 15
[23:49:6:418] 14
[23:49:6:533] 14
[23:49:6:679] 44
[23:49:6:794] 14
[23:49:6:908] 13
[23:49:7:22] 13
[23:49:7:136] 13
[23:49:7:252] 15
[23:49:7:366] 13
[23:49:7:481] 14
[23:49:7:598] 17
[23:49:7:714] 15
[23:49:7:829] 14
[23:49:7:950] 20
[23:49:8:67] 16
[23:49:8:181] 14
