../dc/data_collector/DataCollectorManager3.o, 0.3796296296296296296
../dc/data_collector/DataCollectorManager2.o, 10.1590909090909090909
../dc/data_collector/DataCollectorManager4.o, 0.5046728971962616822
../dc/data_collector/DataCollectorManager3.o, 0.7228915662650602409
../dc/data_collector/DataCollectorManager3.o, 0.3731343283582089552
../dc/data_collector/DataCollectorManager3.o, 0.5090909090909090909
../dc/data_collector/DataCollectorManager3.o, 0.4259259259259259259
../dc/data_collector/DataCollectorManager3.o, 0.5357142857142857142
../dc/data_collector/DataCollectorManager3.o, 0.4128440366972477064
../dc/data_collector/DataCollectorManager3.o, 0.3571428571428571428
../dc/data_collector/DataCollectorManager3.o, 0.2608695652173913043
../dc/data_collector/DataCollectorManager3.o, 0.4788732394366197183
../dc/data_collector/DataCollectorManager3.o, 0.3529411764705882352
../dc/data_collector/DataCollectorManager3.o, 0.4444444444444444444
../dc/data_collector/DataCollectorManager3.o, 0.5363636363636363636
../dc/data_collector/DataCollectorManager3.o, 0.4166666666666666666
../dc/data_collector/DataCollectorManager3.o, 0.4954954954954954954
../dc/data_collector/DataCollectorManager3.o, 0.3469387755102040816
../dc/data_collector/DataCollectorManager3.o, 0.3962264150943396226
../dc/data_collector/DataCollectorManager3.o, 0.4494382022471910112
../dc/data_collector/DataCollectorManager3.o, 0.6666666666666666666
../dc/data_collector/DataCollectorManager3.o, 0.5700934579439252336
../dc/data_collector/DataCollectorManager3.o, 0.4495412844036697247
../dc/data_collector/DataCollectorManager3.o, 0.4150943396226415094
../dc/data_collector/DataCollectorManager3.o, 0.376146788990825688
../dc/data_collector/DataCollectorManager3.o, 0.3796296296296296296
../dc/data_collector/DataCollectorManager3.o, 0.4579439252336448598
../dc/data_collector/DataCollectorManager3.o, 0.4392523364485981308
../dc/data_collector/DataCollectorManager3.o, 0.4112149532710280373
../dc/data_collector/DataCollectorManager3.o, 0.4112149532710280373
../dc/data_collector/DataCollectorManager3.o, 0.3796296296296296296
../dc/data_collector/DataCollectorManager3.o, 0.4090909090909090909
../dc/data_collector/DataCollectorManager3.o, 0.4485981308411214953
../dc/data_collector/DataCollectorManager3.o, 0.565217391304347826
../dc/data_collector/DataCollectorManager3.o, 0.3529411764705882352
../dc/data_collector/DataCollectorManager3.o, 0.4587155963302752293
../dc/data_collector/DataCollectorManager3.o, 0.4954128440366972477
../dc/data_collector/DataCollectorManager3.o, 0.5
../dc/data_collector/DataCollectorManager3.o, 0.4954128440366972477
../dc/data_collector/DataCollectorManager3.o, 0.4036697247706422018
../dc/data_collector/DataCollectorManager3.o, 0.3689320388349514563
../dc/data_collector/DataCollectorManager3.o, 0.525
../dc/data_collector/DataCollectorManager3.o, 0.3981481481481481481
../dc/data_collector/DataCollectorManager3.o, 0.4299065420560747663
../dc/data_collector/DataCollectorManager3.o, 0.3727272727272727272
../dc/data_collector/DataCollectorManager3.o, 0.6822429906542056074
../dc/data_collector/DataCollectorManager3.o, 0.5137614678899082568
../dc/data_collector/DataCollectorManager3.o, 0.4090909090909090909
../dc/data_collector/DataCollectorManager3.o, 0.3669724770642201834
../dc/data_collector/DataCollectorManager3.o, 0.4495412844036697247
../dc/data_collector/DataCollectorManager3.o, 0.4466019417475728155
../dc/data_collector/DataCollectorManager3.o, 0.4594594594594594594
../dc/data_collector/DataCollectorManager3.o, 0.4128440366972477064
../dc/data_collector/DataCollectorManager3.o, 0.4272727272727272727
../dc/data_collector/DataCollectorManager3.o, 0.4186046511627906976
